id,origin,destination,start_time,kind
1207,781,20,1673,Human
1208,782,582,445,Human
1209,783,20,633,Human
1210,784,583,975,Human
1211,785,20,1196,Human
1212,660,584,1032,Human
1213,352,585,981,Human
1214,12,586,303,Human
1215,129,252,909,Human
1216,257,55,384,Human
1217,786,216,1284,Human
1218,787,587,180,Human
1219,788,431,957,Human
1220,789,588,851,Human
1221,790,589,1277,Human
1222,791,20,77,Human
1223,792,494,709,Human
1224,793,590,406,Human
1225,794,221,1606,Human
1226,795,316,744,Human
1227,796,591,1092,Human
1228,673,591,1478,Human
1229,797,592,492,Human
1230,798,593,168,Human
1231,799,20,866,Human
1232,769,594,436,Human
1233,800,370,1735,Human
1234,801,595,245,Human
1235,802,596,271,Human
1236,777,545,478,Human
1237,803,167,490,Human
1238,29,597,1767,Human
1239,804,577,740,Human
1240,781,598,1490,Human
1241,778,599,46,Human
1242,723,537,832,Human
1243,805,595,744,Human
1244,806,323,1098,Human
1245,807,217,1586,Human
1246,668,106,1200,Human
1247,808,600,94,Human
1248,809,601,115,Human
1249,810,602,235,Human
1250,811,46,1778,Human
1251,152,552,730,Human
1252,709,124,1378,Human
1253,812,603,995,Human
1254,771,604,1728,Human
1255,29,605,306,Human
1256,813,186,426,Human
1257,133,367,1699,Human
1258,146,19,200,Human
1259,814,593,632,Human
1260,815,598,1069,Human
1261,159,606,403,Human
1262,816,461,543,Human
1263,817,607,663,Human
1264,818,608,831,Human
1265,144,568,976,Human
1266,819,559,716,Human
1267,171,590,215,Human
1268,794,609,695,Human
1269,820,610,222,Human
1270,821,611,628,Human
1271,171,35,1596,Human
1272,800,108,1439,Human
1273,801,612,1384,Human
1274,822,472,528,Human
1275,740,61,1316,Human
1276,171,35,712,Human
1277,823,613,1615,Human
1278,824,614,657,Human
1279,773,110,157,Human
1280,782,615,1126,Human
1281,825,616,114,Human
1282,826,150,835,Human
1283,827,617,1418,Human
1284,828,35,1411,Human
1285,233,618,422,Human
1286,829,619,542,Human
1287,830,620,1429,Human
1288,831,621,520,Human
1289,12,230,817,Human
1290,803,5,177,Human
1291,339,504,1677,Human
1292,832,551,1237,Human
1293,34,545,977,Human
1294,833,35,207,Human
1295,224,143,939,Human
1296,224,110,15,Human
1297,40,245,375,Human
1298,149,622,56,Human
1299,834,46,1800,Human
1300,835,623,467,Human
1301,836,9,86,Human
1302,231,624,505,Human
1303,837,625,1705,Human
1304,838,626,471,Human
1305,839,148,654,Human
1306,753,17,653,Human
1307,752,559,191,Human
1308,839,627,1661,Human
1309,840,61,1151,Human
1310,841,628,162,Human
1311,842,15,1680,Human
1312,653,612,176,Human
1313,231,629,1034,Human
1314,843,502,505,Human
1315,523,630,624,Human
1316,844,559,58,Human
1317,800,212,604,Human
1318,790,631,684,Human
1319,288,17,1027,Human
1320,58,35,872,Human
1321,845,276,889,Human
1322,846,632,1623,Human
1323,290,193,363,Human
1324,152,631,31,Human
1325,780,212,1613,Human
1326,847,633,1513,Human
1327,848,212,1169,Human
1328,231,212,2,Human
1329,705,35,1646,Human
1330,821,12,617,Human
1331,849,634,806,Human
1332,850,635,293,Human
1333,851,542,1325,Human
1334,852,633,1196,Human
1335,853,188,836,Human
1336,683,572,741,Human
1337,854,108,610,Human
1338,855,15,1547,Human
1339,710,514,448,Human
1340,780,636,1092,Human
1341,740,636,103,Human
1342,856,10,1374,Human
1343,856,15,1032,Human
1344,171,479,962,Human
1345,857,637,276,Human
1346,858,541,1056,Human
1347,859,631,183,Human
1348,860,633,580,Human
1349,171,15,969,Human
1350,752,638,529,Human
1351,198,639,847,Human
1352,800,636,334,Human
1353,198,640,362,Human
1354,231,10,171,Human
1355,708,625,1071,Human
1356,710,494,956,Human
1357,231,592,1687,Human
1358,861,636,987,Human
1359,800,636,902,Human
1360,821,641,412,Human
1361,862,642,940,Human
1362,171,643,1100,Human
1363,815,67,377,Human
1364,863,17,1042,Human
1365,744,10,1538,Human
1366,740,10,724,Human
1367,708,616,1624,Human
1368,864,403,1010,Human
1369,231,10,917,Human
1370,865,644,378,Human
1371,780,636,1421,Human
1372,866,633,98,Human
1373,855,494,1514,Human
1374,867,569,1469,Human
1375,856,514,158,Human
1376,710,10,1149,Human
1377,840,633,1061,Human
1378,868,645,78,Human
1379,171,494,565,Human
1380,131,608,586,Human
1381,64,577,983,Human
1382,869,106,724,Human
1383,776,646,1624,Human
1384,870,647,1716,Human
1385,171,494,778,Human
1386,871,514,910,Human
1387,245,648,1033,Human
1388,175,649,304,Human
1389,872,650,865,Human
1390,842,15,611,Human
1391,851,10,588,Human
1392,873,47,1650,Human
1393,770,651,252,Human
1394,864,10,1145,Human
1395,874,652,1725,Human
1396,875,174,909,Human
1397,865,653,1687,Human
1398,708,47,1525,Human
1399,133,494,1065,Human
1400,231,636,187,Human
1401,177,654,1027,Human
1402,524,655,1647,Human
1403,855,514,1104,Human
1404,869,10,1071,Human
1405,132,654,1329,Human
1406,765,656,323,Human
1407,876,657,463,Human
1408,877,504,1366,Human
1409,828,649,75,Human
1410,878,658,214,Human
1411,879,9,537,Human
1412,880,633,1071,Human
1413,198,615,1279,Human
1414,233,193,162,Human
1415,198,632,1569,Human
1416,881,659,855,Human
1417,882,167,1544,Human
1418,132,10,1627,Human
1419,384,660,1454,Human
1420,384,661,432,Human
1421,883,12,1032,Human
1422,71,10,1290,Human
1423,132,592,715,Human
1424,884,649,201,Human
1425,132,592,920,Human
1426,851,649,39,Human
1427,842,514,1765,Human
1428,885,654,656,Human
1429,58,65,1484,Human
1430,886,39,433,Human
1431,64,285,463,Human
1432,887,12,453,Human
1433,708,662,159,Human
1434,803,633,257,Human
1435,182,663,25,Human
1436,759,631,1434,Human
1437,659,664,126,Human
1438,888,633,1323,Human
1439,889,47,811,Human
1440,145,665,134,Human
1441,215,193,243,Human
1442,14,654,1706,Human
1443,890,559,1019,Human
1444,891,77,92,Human
1445,616,5,1292,Human
1446,132,12,1409,Human
1447,128,19,801,Human
1448,133,666,40,Human
1449,892,193,1222,Human
1450,842,667,1386,Human
1451,42,668,1247,Human
1452,42,669,1591,Human
1453,845,633,700,Human
1454,893,654,577,Human
1455,894,631,253,Human
1456,799,482,1786,Human
1457,889,277,1071,Human
1458,708,670,1719,Human
1459,682,671,787,Human
1460,745,199,1036,Human
1461,874,672,85,Human
1462,895,673,670,Human
1463,896,674,1570,Human
1464,234,671,38,Human
1465,897,35,302,Human
1466,769,514,913,Human
1467,862,494,1768,Human
1468,898,675,1145,Human
1469,771,615,294,Human
1470,137,212,804,Human
1471,710,669,538,Human
1472,899,676,369,Human
1473,217,677,171,Human
1474,900,151,951,Human
1475,901,52,1189,Human
1476,902,678,43,Human
1477,903,667,288,Human
1478,904,649,330,Human
1479,837,19,556,Human
1480,108,650,772,Human
1481,905,52,1247,Human
1482,659,577,668,Human
1483,906,19,953,Human
1484,59,679,1069,Human
1485,117,227,805,Human
1486,907,680,1789,Human
1487,908,118,1721,Human
1488,909,372,304,Human
1489,910,679,412,Human
1490,776,681,387,Human
1491,911,682,1481,Human
1492,912,667,199,Human
1493,913,683,792,Human
1494,682,52,678,Human
1495,569,684,1578,Human
1496,217,685,231,Human
1497,744,682,1487,Human
1498,29,9,362,Human
1499,693,686,841,Human
1500,132,46,234,Human
1501,914,366,32,Human
1502,915,615,1529,Human
1503,916,106,1204,Human
1504,23,52,258,Human
1505,917,687,974,Human
1506,0,193,1251,Human
1507,682,106,1561,Human
1508,918,199,1011,Human
1509,915,15,1463,Human
1510,919,35,1465,Human
1511,180,688,1160,Human
1512,920,689,714,Human
1513,693,682,308,Human
1514,921,597,532,Human
1515,161,14,426,Human
1516,922,690,442,Human
1517,132,482,1367,Human
1518,132,691,1305,Human
1519,923,147,107,Human
1520,924,106,1347,Human
1521,182,118,213,Human
1522,875,669,155,Human
1523,925,13,25,Human
1524,926,404,305,Human
1525,927,107,1141,Human
1526,770,692,405,Human
1527,880,682,937,Human
1528,928,693,536,Human
1529,738,187,656,Human
1530,217,694,219,Human
1531,929,118,1009,Human
1532,172,226,742,Human
1533,803,695,656,Human
1534,247,504,1016,Human
1535,930,676,186,Human
1536,233,696,447,Human
1537,132,615,385,Human
1538,659,672,836,Human
1539,773,13,370,Human
1540,931,471,1332,Human
1541,932,258,549,Human
1542,933,17,602,Human
1543,933,46,939,Human
1544,112,22,1257,Human
1545,934,404,11,Human
1546,935,697,157,Human
1547,212,489,1070,Human
1548,936,35,1173,Human
1549,937,230,1320,Human
1550,190,698,1701,Human
1551,938,35,61,Human
1552,939,35,1038,Human
1553,940,699,1438,Human
1554,941,61,942,Human
1555,172,682,1702,Human
1556,891,12,1312,Human
1557,942,700,634,Human
1558,248,181,1479,Human
1559,938,701,341,Human
1560,943,4,324,Human
1561,927,118,558,Human
1562,821,702,520,Human
1563,780,117,668,Human
1564,944,212,187,Human
1565,945,494,169,Human
1566,946,9,1679,Human
1567,685,703,232,Human
1568,947,704,1310,Human
1569,766,47,1041,Human
1570,948,230,505,Human
1571,627,705,1405,Human
1572,949,48,238,Human
1573,552,512,685,Human
1574,44,706,1645,Human
1575,950,101,298,Human
1576,951,352,606,Human
1577,952,647,1735,Human
1578,524,171,1540,Human
1579,847,35,1228,Human
1580,704,35,656,Human
1581,848,35,1480,Human
1582,12,494,962,Human
1583,288,654,29,Human
1584,790,61,863,Human
1585,871,212,1400,Human
1586,771,15,510,Human
1587,740,212,781,Human
1588,953,61,157,Human
1589,198,707,663,Human
1590,847,494,924,Human
1591,683,626,1406,Human
1592,812,592,1222,Human
1593,954,592,670,Human
1594,58,15,1195,Human
1595,175,708,313,Human
1596,690,709,1513,Human
1597,827,494,989,Human
1598,955,626,567,Human
1599,198,710,1029,Human
1600,771,494,575,Human
1601,410,711,1057,Human
1602,195,28,1152,Human
1603,842,350,659,Human
1604,10,214,1319,Human
1605,956,590,1131,Human
1606,794,15,1470,Human
1607,121,20,607,Human
1608,790,712,1507,Human
1609,957,109,11,Human
1610,132,713,478,Human
1611,132,693,949,Human
1612,781,714,729,Human
1613,958,715,849,Human
1614,959,20,1557,Human
1615,960,654,106,Human
1616,790,712,1276,Human
1617,740,591,647,Human
1618,706,649,568,Human
1619,794,534,1490,Human
1620,787,14,509,Human
1621,135,482,295,Human
1622,682,252,826,Human
1623,887,15,1037,Human
1624,866,693,1765,Human
1625,961,572,647,Human
1626,962,716,733,Human
1627,963,693,761,Human
1628,964,52,239,Human
1629,889,717,775,Human
1630,384,718,882,Human
1631,965,494,222,Human
1632,759,719,1167,Human
1633,729,615,1466,Human
1634,860,118,560,Human
1635,740,591,417,Human
1636,745,654,262,Human
1637,966,212,270,Human
1638,967,615,242,Human
1639,831,421,110,Human
1640,968,654,386,Human
1641,179,592,1644,Human
1642,969,577,1206,Human
1643,769,591,941,Human
1644,776,720,1455,Human
1645,835,721,1721,Human
1646,664,252,1697,Human
1647,883,551,1563,Human
1648,965,118,212,Human
1649,384,693,294,Human
1650,970,580,830,Human
1651,778,722,1190,Human
1652,971,201,103,Human
1653,29,723,5,Human
1654,972,106,1274,Human
1655,144,82,947,Human
1656,78,724,1352,Human
1657,925,725,387,Human
1658,973,52,833,Human
1659,569,726,1733,Human
1660,740,46,90,Human
1661,42,191,74,Human
1662,569,727,1637,Human
1663,974,636,738,Human
1664,800,570,1127,Human
1665,975,591,899,Human
1666,976,591,1326,Human
1667,977,9,1551,Human
1668,978,559,1139,Human
1669,42,514,1310,Human
1670,979,696,352,Human
1671,0,67,83,Human
1672,968,696,1363,Human
1673,632,19,938,Human
1674,42,193,1167,Human
1675,845,728,622,Human
1676,845,728,1305,Human
1677,41,729,135,Human
1678,889,696,1624,Human
1679,980,10,924,Human
1680,981,10,1401,Human
1681,952,382,416,Human
1682,982,19,1616,Human
1683,979,19,947,Human
1684,977,12,104,Human
1685,384,730,1604,Human
1686,627,731,650,Human
1687,858,676,1457,Human
1688,983,732,147,Human
1689,984,131,1347,Human
1690,200,733,1008,Human
1691,16,734,1726,Human
1692,985,112,1744,Human
1693,986,22,727,Human
1694,668,498,1403,Human
1695,987,499,743,Human
1696,180,296,936,Human
1697,988,102,29,Human
1698,632,735,929,Human
1699,132,736,1000,Human
1700,970,370,1752,Human
1701,453,737,521,Human
1702,989,104,985,Human
1703,990,661,805,Human
1704,889,738,375,Human
1705,671,19,1502,Human
1706,979,19,773,Human
1707,845,739,488,Human
1708,299,559,1709,Human
1709,865,633,703,Human
1710,172,663,218,Human
1711,132,9,593,Human
1712,632,654,559,Human
1713,991,592,348,Human
1714,991,592,382,Human
1715,865,654,893,Human
1716,841,10,54,Human
1717,42,654,1463,Human
1718,959,740,1784,Human
1719,841,592,1700,Human
1720,127,383,170,Human
1721,132,489,599,Human
1722,839,17,959,Human
1723,992,728,210,Human
1724,993,573,1406,Human
1725,984,79,861,Human
1726,994,162,317,Human
1727,995,185,1791,Human
1728,632,15,617,Human
1729,198,102,1517,Human
1730,0,118,1716,Human
1731,180,559,3,Human
1732,704,65,693,Human
1733,996,615,226,Human
1734,997,472,1753,Human
1735,299,741,1353,Human
1736,0,615,939,Human
1737,998,139,1394,Human
1738,197,742,1215,Human
1739,999,230,1173,Human
1740,128,615,773,Human
1741,1000,743,788,Human
1742,1001,744,188,Human
1743,803,615,1118,Human
1744,980,514,1585,Human
1745,870,514,469,Human
1746,1002,636,1675,Human
1747,127,514,931,Human
1748,1003,636,410,Human
1749,856,296,1518,Human
1750,1004,745,683,Human
1751,856,214,55,Human
1752,862,417,1531,Human
1753,1005,10,428,Human
1754,870,514,357,Human
1755,632,746,1796,Human
1756,1006,489,1642,Human
1757,384,631,653,Human
1758,659,747,595,Human
1759,1007,748,955,Human
1760,881,181,961,Human
1761,841,12,556,Human
1762,1008,520,1747,Human
1763,64,523,510,Human
1764,1003,749,1131,Human
1765,764,750,1276,Human
1766,991,682,1568,Human
1767,270,22,1467,Human
1768,144,751,616,Human
1769,1009,181,227,Human
1770,44,215,102,Human
1771,878,682,1429,Human
1772,671,752,22,Human
1773,873,181,1022,Human
1774,389,753,601,Human
1775,860,117,757,Human
1776,227,754,1579,Human
1777,756,755,564,Human
1778,527,22,1049,Human
1779,44,223,1119,Human
1780,1010,217,342,Human
1781,1011,214,56,Human
1782,216,756,378,Human
1783,787,329,1576,Human
1784,659,31,992,Human
1785,1012,757,320,Human
1786,1013,94,755,Human
1787,1014,538,1096,Human
1788,1003,758,130,Human
1789,1015,46,1584,Human
1790,780,221,748,Human
1791,1016,759,343,Human
1792,461,74,753,Human
1793,787,4,390,Human
1794,685,570,580,Human
1795,78,143,736,Human
1796,1017,223,436,Human
1797,197,684,1072,Human
1798,889,622,997,Human
1799,1018,450,1665,Human
1800,432,318,1325,Human
1801,861,117,409,Human
1802,389,513,400,Human
1803,1019,225,164,Human
1804,1020,167,155,Human
1805,216,737,1655,Human
1806,1021,31,1497,Human
1807,1022,591,597,Human
1808,281,214,506,Human
1809,1023,390,1766,Human
1810,1024,89,623,Human
1811,697,760,177,Human
1812,1025,761,297,Human
1813,1026,129,1017,Human
1814,659,48,1452,Human
1815,108,762,641,Human
1816,659,48,72,Human
1817,59,117,800,Human
1818,993,19,1676,Human
1819,1027,9,1594,Human
1820,144,763,635,Human
1821,70,296,1328,Human
1822,1028,764,668,Human
1823,14,476,192,Human
1824,421,765,623,Human
1825,794,766,1785,Human
1826,1029,12,766,Human
1827,366,193,1305,Human
1828,355,570,1234,Human
1829,44,19,800,Human
1830,51,767,1326,Human
1831,1030,534,400,Human
1832,1031,513,1172,Human
1833,889,768,1725,Human
1834,262,769,1264,Human
1835,1032,382,657,Human
1836,1033,770,1457,Human
1837,251,771,1068,Human
1838,1034,160,535,Human
1839,203,204,1058,Human
1840,120,772,682,Human
1841,448,193,1580,Human
1842,216,48,916,Human
1843,1035,101,937,Human
1844,1036,13,539,Human
1845,253,214,1041,Human
1846,1037,377,213,Human
1847,372,663,1075,Human
1848,44,773,417,Human
1849,358,167,1231,Human
1850,1038,213,83,Human
1851,395,214,1165,Human
1852,1039,10,823,Human
1853,1040,479,813,Human
1854,1041,111,10,Human
1855,1042,774,486,Human
1856,976,775,683,Human
1857,334,60,1583,Human
1858,1043,139,472,Human
1859,687,252,1706,Human
1860,1044,240,1375,Human
1861,1045,776,1246,Human
1862,628,221,859,Human
1863,357,243,1113,Human
1864,426,777,1303,Human
1865,319,308,1083,Human
1866,666,65,583,Human
1867,132,736,1419,Human
1868,217,778,1359,Human
1869,125,370,851,Human
1870,1046,501,306,Human
1871,1017,779,1565,Human
1872,1047,780,904,Human
1873,122,58,809,Human
1874,833,82,1384,Human
1875,1048,8,248,Human
1876,123,214,538,Human
1877,667,498,947,Human
1878,810,207,1792,Human
1879,1049,781,1602,Human
1880,77,20,1422,Human
1881,760,782,429,Human
1882,645,252,611,Human
1883,1050,489,1769,Human
1884,300,783,1303,Human
1885,1051,329,819,Human
1886,650,417,127,Human
1887,325,244,1088,Human
1888,1052,365,1794,Human
1889,1053,5,287,Human
1890,402,382,1065,Human
1891,1054,289,243,Human
1892,1055,4,1737,Human
1893,759,784,1285,Human
1894,336,785,388,Human
1895,44,786,1765,Human
1896,1053,128,1721,Human
1897,818,787,1574,Human
1898,1056,182,980,Human
1899,1057,788,1798,Human
1900,1058,789,49,Human
1901,70,742,1224,Human
1902,255,513,1736,Human
1903,1059,110,1761,Human
1904,1060,407,1632,Human
1905,1061,352,633,Human
1906,300,34,1242,Human
1907,1062,787,1048,Human
1908,738,790,377,Human
1909,1063,791,53,Human
1910,1064,792,364,Human
1911,633,15,862,Human
1912,224,55,521,Human
1913,643,793,501,Human
1914,1065,211,1252,Human
1915,1066,229,1408,Human
1916,1067,217,726,Human
1917,108,7,81,Human
1918,387,794,1589,Human
1919,682,403,345,Human
1920,266,118,515,Human
1921,73,795,1331,Human
1922,856,796,1640,Human
1923,890,668,1572,Human
1924,1068,797,1110,Human
1925,219,617,1383,Human
1926,1069,667,1752,Human
1927,217,591,394,Human
1928,1070,107,539,Human
1929,925,798,1739,Human
1930,1071,726,1459,Human
1931,942,799,589,Human
1932,124,667,1497,Human
1933,881,800,1138,Human
1934,657,602,40,Human
1935,1072,615,753,Human
1936,217,591,373,Human
1937,639,682,1383,Human
1938,313,801,1556,Human
1939,639,118,551,Human
1940,1073,682,982,Human
1941,1074,797,13,Human
1942,12,234,1683,Human
1943,963,165,838,Human
1944,913,682,1344,Human
1945,710,802,831,Human
1946,717,107,835,Human
1947,217,199,850,Human
1948,132,314,97,Human
1949,1019,803,1502,Human
1950,231,791,130,Human
1951,217,682,166,Human
1952,180,682,1523,Human
1953,131,404,1025,Human
1954,929,667,1680,Human
1955,895,676,1625,Human
1956,1075,13,1082,Human
1957,657,13,97,Human
1958,1076,482,687,Human
1959,809,682,1208,Human
1960,913,682,323,Human
1961,1077,676,1549,Human
1962,171,479,814,Human
1963,1078,642,1718,Human
1964,143,35,1684,Human
1965,1079,489,1082,Human
1966,836,804,1113,Human
1967,1080,165,310,Human
1968,408,805,928,Human
1969,943,669,1268,Human
1970,1081,806,263,Human
1971,961,746,217,Human
1972,1082,537,631,Human
1973,1083,667,1084,Human
1974,133,81,853,Human
1975,801,479,590,Human
1976,913,807,1249,Human
1977,124,808,1796,Human
1978,717,107,1083,Human
1979,775,367,1636,Human
1980,663,107,405,Human
1981,1084,809,1353,Human
1982,122,716,1325,Human
1983,1085,15,1574,Human
1984,44,577,1375,Human
1985,1086,52,1105,Human
1986,804,167,927,Human
1987,856,234,21,Human
1988,812,261,706,Human
1989,1087,810,992,Human
1990,1088,811,649,Human
1991,890,31,1448,Human
1992,840,373,702,Human
1993,182,812,889,Human
1994,267,669,1044,Human
1995,182,813,1193,Human
1996,855,814,887,Human
1997,523,677,292,Human
1998,40,523,638,Human
1999,431,10,1565,Human
2000,16,815,977,Human
2001,923,217,1337,Human
2002,422,302,377,Human
2003,1089,9,204,Human
2004,1090,15,1521,Human
2005,816,512,1700,Human
2006,1091,614,251,Human
2007,502,816,1492,Human
2008,1092,9,1156,Human
2009,1093,65,751,Human
2010,1071,60,657,Human
2011,180,577,836,Human
2012,100,519,1196,Human
2013,26,817,636,Human
2014,689,818,809,Human
2015,1094,31,1428,Human
2016,904,819,1259,Human
2017,877,820,1172,Human
2018,1095,479,734,Human
2019,840,821,954,Human
2020,974,709,936,Human
2021,167,222,949,Human
2022,1096,617,1262,Human
2023,1054,746,535,Human
2024,523,106,981,Human
2025,442,52,1032,Human
2026,1097,488,432,Human
2027,1098,822,458,Human
2028,575,724,1140,Human
2029,1099,230,1567,Human
2030,1054,591,1075,Human
2031,219,802,993,Human
2032,1100,714,63,Human
2033,958,823,183,Human
2034,1101,102,619,Human
2035,632,529,1219,Human
2036,1088,121,853,Human
2037,968,824,1047,Human
2038,709,151,537,Human
2039,1102,46,442,Human
2040,1103,185,1746,Human
2041,1104,14,939,Human
2042,706,614,1706,Human
2043,710,476,436,Human
2044,1105,507,463,Human
2045,94,825,1363,Human
2046,447,783,1008,Human
2047,364,252,1780,Human
2048,523,78,599,Human
2049,1106,52,305,Human
2050,713,826,1345,Human
2051,298,193,501,Human
2052,846,44,1401,Human
2053,1107,827,221,Human
2054,892,828,341,Human
2055,1108,568,1776,Human
2056,620,829,39,Human
2057,1109,82,1205,Human
2058,523,110,551,Human
2059,198,830,931,Human
2060,195,437,1454,Human
2061,402,35,447,Human
2062,1110,831,37,Human
2063,671,716,742,Human
2064,1111,15,1763,Human
2065,217,185,963,Human
2066,776,832,1003,Human
2067,442,833,3,Human
2068,654,13,1653,Human
2069,1085,131,995,Human
2070,1112,65,369,Human
2071,1113,370,783,Human
2072,158,414,947,Human
2073,1114,214,680,Human
2074,1114,88,782,Human
2075,786,440,315,Human
2076,433,55,1215,Human
2077,1115,512,1614,Human
2078,1116,131,266,Human
2079,1117,834,538,Human
2080,459,12,1221,Human
2081,27,835,414,Human
2082,1025,76,1061,Human
2083,67,661,674,Human
2084,883,836,1274,Human
2085,1118,442,40,Human
2086,743,46,412,Human
2087,116,808,358,Human
2088,1119,837,1057,Human
2089,1120,791,687,Human
2090,270,838,1637,Human
2091,1121,775,63,Human
2092,526,807,1040,Human
2093,142,839,893,Human
2094,1122,840,471,Human
2095,1123,841,597,Human
2096,1054,842,679,Human
2097,47,787,1562,Human
2098,1124,843,689,Human
2099,325,10,617,Human
2100,1125,162,995,Human
2101,1126,229,1235,Human
2102,121,207,279,Human
2103,922,480,797,Human
2104,1127,229,539,Human
2105,423,806,459,Human
2106,1128,630,376,Human
2107,1129,52,1676,Human
2108,702,13,1792,Human
2109,1130,370,896,Human
2110,161,844,1376,Human
2111,1114,806,1030,Human
2112,1131,845,1488,Human
2113,60,370,1380,Human
2114,79,846,387,Human
2115,1132,847,122,Human
2116,1133,131,1039,Human
2117,1117,848,177,Human
2118,154,693,440,Human
2119,212,370,368,Human
2120,320,107,73,Human
2121,829,849,108,Human
2122,40,630,365,Human
2123,984,370,920,Human
2124,423,850,40,Human
2125,410,106,793,Human
2126,1127,791,1784,Human
2127,1133,197,1212,Human
2128,993,209,620,Human
2129,195,791,1186,Human
2130,1023,851,386,Human
2131,257,329,15,Human
2132,731,216,135,Human
2133,195,136,399,Human
2134,161,229,351,Human
2135,1134,46,707,Human
2136,1135,414,1602,Human
2137,1086,284,733,Human
2138,420,229,1478,Human
2139,1136,85,407,Human
2140,271,60,309,Human
2141,1114,852,874,Human
2142,77,561,181,Human
2143,1062,85,473,Human
2144,1137,76,988,Human
2145,1138,370,1089,Human
2146,950,62,1136,Human
2147,725,853,252,Human
2148,208,854,397,Human
2149,104,791,544,Human
2150,43,603,173,Human
2151,201,855,773,Human
2152,892,14,426,Human
2153,190,233,1686,Human
2154,1139,856,1574,Human
2155,212,176,596,Human
2156,742,229,1505,Human
2157,633,150,1195,Human
2158,423,856,110,Human
2159,614,827,1640,Human
2160,552,84,1744,Human
2161,1140,267,437,Human
2162,1141,857,839,Human
2163,109,858,1302,Human
2164,1142,777,92,Human
2165,732,70,1327,Human
2166,1143,31,855,Human
2167,290,859,390,Human
2168,1144,860,94,Human
2169,993,838,1774,Human
2170,786,861,189,Human
2171,633,21,2,Human
2172,74,162,336,Human
2173,16,862,134,Human
2174,1067,725,988,Human
2175,294,242,1588,Human
2176,944,3,855,Human
2177,384,263,1402,Human
2178,893,143,624,Human
2179,803,373,392,Human
2180,857,160,712,Human
2181,1145,31,448,Human
2182,216,863,500,Human
2183,1146,10,43,Human
2184,620,864,1515,Human
2185,1147,229,255,Human
2186,360,118,1173,Human
2187,1148,0,996,Human
2188,271,368,1245,Human
2189,950,758,693,Human
2190,1143,865,1353,Human
2191,993,173,836,Human
2192,1149,866,438,Human
2193,1150,302,27,Human
2194,336,791,652,Human
2195,1151,147,1016,Human
2196,271,267,739,Human
2197,687,842,1783,Human
2198,1152,85,1261,Human
2199,1023,630,1699,Human
2200,1075,155,1773,Human
2201,1153,141,1441,Human
2202,1150,131,779,Human
2203,1154,300,260,Human
2204,1155,231,6,Human
2205,935,867,164,Human
2206,44,546,1364,Human
2207,246,173,320,Human
2208,1145,111,523,Human
2209,44,868,136,Human
2210,1037,515,569,Human
2211,206,31,716,Human
2212,1154,866,873,Human
2213,1156,60,904,Human
2214,1157,764,1035,Human
2215,336,764,945,Human
2216,1012,222,1059,Human
2217,235,336,732,Human
2218,107,869,1530,Human
2219,963,372,258,Human
2220,44,490,818,Human
2221,1158,370,1054,Human
2222,85,870,612,Human
2223,428,58,283,Human
2224,1159,852,591,Human
2225,189,871,533,Human
2226,361,450,117,Human
2227,190,534,497,Human
2228,1160,267,1656,Human
2229,557,61,479,Human
2230,383,116,1732,Human
2231,1161,4,678,Human
2232,611,807,78,Human
2233,268,872,659,Human
2234,372,745,853,Human
2235,1162,0,417,Human
2236,1163,193,188,Human
2237,1164,162,27,Human
2238,44,117,1259,Human
2239,252,873,1463,Human
2240,783,874,1487,Human
2241,1165,31,219,Human
2242,745,106,1155,Human
2243,776,553,1755,Human
2244,1166,106,544,Human
2245,668,107,491,Human
2246,917,577,282,Human
2247,1166,252,533,Human
2248,1167,577,841,Human
2249,669,431,739,Human
2250,203,778,1530,Human
2251,1168,595,589,Human
2252,653,476,1309,Human
2253,776,403,1279,Human
2254,975,471,738,Human
2255,23,29,799,Human
2256,144,349,1511,Human
2257,16,875,205,Human
2258,1169,876,1136,Human
2259,144,10,129,Human
2260,1170,44,1111,Human
2261,325,252,423,Human
2262,1171,221,1123,Human
2263,846,172,1067,Human
2264,334,190,186,Human
2265,493,852,1759,Human
2266,402,316,141,Human
2267,861,877,906,Human
2268,231,621,536,Human
2269,974,370,624,Human
2270,1172,349,907,Human
2271,77,20,4,Human
2272,1173,618,460,Human
2273,459,816,1756,Human
2274,343,524,1144,Human
2275,77,300,504,Human
2276,183,35,1419,Human
2277,767,552,1692,Human
2278,495,537,1044,Human
2279,325,259,384,Human
2280,57,426,984,Human
2281,30,214,1602,Human
2282,161,878,295,Human
2283,676,568,1742,Human
2284,1174,879,1370,Human
2285,795,366,1755,Human
2286,1175,406,1265,Human
2287,119,482,513,Human
2288,1176,80,1099,Human
2289,426,267,1045,Human
2290,646,46,979,Human
2291,1139,29,1671,Human
2292,1129,630,626,Human
2293,652,789,425,Human
2294,692,742,500,Human
2295,651,880,384,Human
2296,1177,881,744,Human
2297,788,882,752,Human
2298,139,849,89,Human
2299,336,883,1601,Human
2300,224,46,1464,Human
2301,713,884,164,Human
2302,1079,110,833,Human
2303,1178,229,416,Human
2304,709,849,190,Human
2305,144,516,1738,Human
2306,1179,46,1351,Human
2307,1180,185,281,Human
2308,132,217,465,Human
2309,709,795,24,Human
2310,29,62,1444,Human
2311,217,885,704,Human
2312,1181,746,792,Human
2313,144,784,442,Human
2314,523,742,1436,Human
2315,746,306,784,Human
2316,187,55,1058,Human
